name,addr,시군구명 ,동명
캐슬부부치과,서울강동구고덕로133,강동구,암사동
이종수내과의원,서울강동구동남로81길100,강동구,고덕동
서울삼성내과의원,서울강동구고덕로133,강동구,암사동
길동미래로내과의원,서울강동구천중로237,강동구,길동
무지개소아청소년과의원,서울강동구아리수로50길50,강동구,고덕동
의명한의원,서울강동구고덕로133,강동구,암사동
강동예사랑치과,서울강동구고덕로110,강동구,암사동
김희태한의원,서울강동구동남로81길62,강동구,고덕동
행복한아이소아청소년과의원,서울강동구고덕로133,강동구,암사동
고운가정의학과의원,서울강동구동남로79길26,강동구,고덕동
마더노인요양센터,서울강동구명일로230,강동구,길동
미래본치과의원,서울강동구아리수로50길50,강동구,고덕동
소중한이치과의원,서울강동구아리수로50길50,강동구,고덕동
행복한치과의원,서울강동구명일로249,강동구,길동
석정우 소아청소년과의원,서울강동구명일로243,강동구,길동
케어빌한의원 강동고덕점,서울강동구동남로81길96,강동구,고덕동
준서한의원,서울강동구아리수로50길50,강동구,고덕동
화인치과의원,서울강동구천중로237,강동구,길동
김재호치과의원,서울강동구동남로81길50,강동구,고덕동
연세 메디모아의원,서울강동구명일로248,강동구,길동
새로운치과의원,서울강동구고덕로133,강동구,암사동
고덕연세365소아청소년과의원,서울강동구고덕로80길123,강동구,상일동
경희해성한의원,서울강동구고덕로105,강동구,암사동
김오경 내과,서울강동구고덕로109,강동구,암사동
연치과 강동점,서울강동구고덕로133,강동구,암사동
이소아청소년과의원,서울강동구고덕로109,강동구,암사동
센트럴조은치과의원,서울강동구고덕로80길123,강동구,상일동
정한의원,서울강동구고덕로101,강동구,암사동
사회복지법인주몽재단,서울강동구상암로369,강동구,상일동
광개토한의원,서울강동구고덕로133,강동구,암사동
부부치과의원,서울강동구고덕로133,강동구,암사동
주몽재활의원,서울강동구상암로369,강동구,상일동
강동미치과,서울강동구고덕로103,강동구,암사동
해뜨는한의원,서울강동구천호대로199길15,강동구,길동
화생한의원,서울강동구명일로209,강동구,길동
자이연세치과의원,서울강동구천호대로1237,강동구,길동
스타피부과의원,서울강동구고덕로353,강동구,고덕동
서울본재활의학과의원 고덕점,서울강동구고덕로353,강동구,고덕동
서울아산이비인후과의원,서울강동구고덕로353,강동구,고덕동
고덕리더스치과의원,서울강동구고덕로353,강동구,고덕동
서울OK치과의원 고덕점,서울강동구고덕로353,강동구,고덕동
조상희소아청소년과의원,서울강동구고덕로353,강동구,고덕동
경희바른정한의원,서울강동구고덕로353,강동구,고덕동
성모빛정신건강의학과의원,서울강동구고덕로353,강동구,고덕동
장동석내과의원,서울강동구고덕로353,강동구,고덕동
그라시움치과의원,서울강동구고덕로353,강동구,고덕동
코아스이비인후과,서울강동구고덕로353,강동구,고덕동
서울미래치과의원,서울강동구천호대로1203,강동구,길동
해인한의원,서울강동구명일로189,강동구,길동
황규엽정형외과의원,서울강동구천호대로1195,강동구,길동
상일정형외과의원,서울강동구고덕로385,강동구,고덕동
라임의원,서울강동구고덕로391,강동구,고덕동
노민관 가정의학과의원,서울강동구천호대로1210,강동구,둔촌동
타임리스피부과의원 고덕점,서울강동구고덕로385,강동구,고덕동
바로나신경외과의원,서울강동구천호대로1201,강동구,길동
강동김안과,서울강동구고덕로391,강동구,고덕동
고덕편한내과의원,서울강동구고덕로391,강동구,고덕동
강동드림산부인과,서울강동구상일로12길97,강동구,강일동
경희모두의한의원,서울강동구고덕로380,강동구,상일동
문앤장내과의원,서울강동구고덕로390,강동구,상일동
연세미치과의원,서울강동구천호대로1210,강동구,둔촌동
고덕정형외과의원,서울강동구고덕로391,강동구,고덕동
서울열린치과의원,서울강동구고덕로380,강동구,상일동
정형진내과의원,서울강동구천호대로1199,강동구,길동
경희한의원,서울강동구고덕로83길12,강동구,고덕동
대성정신건강의학과의원,서울강동구진황도로158,강동구,둔촌동
고덕성심소아청소년과의원,서울강동구고덕로380,강동구,상일동
바른손치과의원,서울강동구고덕로380,강동구,상일동
안녕소아청소년과의원,서울강동구고덕로391,강동구,고덕동
신광철치과의원,서울강동구천호대로1200,강동구,둔촌동
높은덕치과의원,서울강동구고덕로390,강동구,상일동
한양성심의원,서울강동구천호대로1471,강동구,상일동
목차수내과의원,서울강동구구천면로664,강동구,상일동
김상곤내과의원,서울강동구고덕로83길14,강동구,고덕동
서울플러스내과의원,서울강동구진황도로190,강동구,둔촌동
맑은 성모이비인후과의원 의원,서울강동구구천면로662,강동구,상일동
서울보스턴치과의원,서울강동구상일로43,강동구,상일동
한상범치과의원,서울강동구천호대로1199,강동구,길동
본 이비인후과의원,서울강동구고덕로391,강동구,고덕동
서울본치과의원,서울강동구명일로176,강동구,둔촌동
천지인한의원,서울강동구고덕로385,강동구,고덕동
국우석한의원,서울강동구진황도로145,강동구,둔촌동
엄주명산부인과의원,서울강동구고덕로83길6,강동구,고덕동
서울바른길치과,서울강동구고덕로385,강동구,고덕동
김술경 이비인후과의원,서울강동구천호대로1200,강동구,둔촌동
경희기리울한의원,서울강동구진황도로49길41,강동구,길동
보훈요양병원,서울강동구진황도로61길53,강동구,둔촌동
연세미래엔미소치과병원,서울강동구상일로10길36,강동구,강일동
서울더편한치과의원,서울강동구고덕로399,강동구,고덕동
중앙보훈병원 응급의료센터,서울강동구진황도로61길53,강동구,둔촌동
김재석한의원,서울강동구구천면로670,강동구,상일동
정감한의원,서울강동구상일로10길36,강동구,강일동
일선당한의원,서울강동구구천면로658,강동구,상일동
서울중앙보훈병원 비뇨기과,서울강동구진황도로61길53,강동구,둔촌동
명가마취통증의학과의원,서울강동구상일로12길99,강동구,강일동
황승하치과의원,서울강동구고덕로391,강동구,고덕동
서울정의원,서울강동구고덕로399,강동구,고덕동
상일에이치내과의원,서울강동구상일로74,강동구,강일동
정태호 마취통증의학과의원,서울강동구천호대로1200,강동구,둔촌동
우일한의원,서울강동구진황도로174,강동구,둔촌동
서울소아청소년과의원,서울강동구명일로172,강동구,둔촌동
경희편안한의원,서울강동구명일로176,강동구,둔촌동
참요양병원,서울강서구강서로182,강서구,우장산동
굿모닝신경과의원,서울강서구화곡로173,강서구,우장산동
김완호정형외과의원,서울강서구화곡로173,강서구,우장산동
동제한의원,서울강서구화곡로193,강서구,우장산동
마음의지도정신건강의학과의원,서울강서구강서로186,강서구,우장산동
한미인의원 화곡역점,서울강서구화곡로173,강서구,우장산동
정기수내과의원,서울강서구화곡로173,강서구,우장산동
엘림한의원,서울강서구화곡로173,강서구,우장산동
조승호치과의원,서울강서구화곡로203,강서구,우장산동
치아사랑치과,서울강서구화곡로173,강서구,우장산동
대호한의원,서울강서구강서로188,강서구,우장산동
삼성 한의원,서울강서구화곡로205,강서구,우장산동
생동한의원,서울강서구화곡로27가길34,강서구,우장산동
김재홍한의원,서울강서구화곡로199,강서구,우장산동
메디휴제일내과의원,서울강서구화곡로206,강서구,화곡동
이종현내과의원,서울강서구화곡로210,강서구,화곡동
더와이즈치과병원,서울강서구화곡로186,강서구,화곡동
더와이즈황병원,서울강서구까치산로23,강서구,화곡동
박상춘안과의원,서울강서구화곡로190,강서구,화곡동
서울안심내과의원,서울강서구강서로193,강서구,화곡동
김재홍한의원,서울강서구화곡로218,강서구,화곡동
화곡사랑치과의원,서울강서구까치산로73,강서구,화곡동
화곡숨한의원,서울강서구화곡로192,강서구,화곡동
원이비인후과의원,서울강서구화곡로194-15,강서구,화곡동
하나로한방병원,서울강서구강서로173,강서구,화곡동
오라클피부과의원,서울강서구화곡로176-4,강서구,화곡동
윤영혜산부인과의원,서울강서구까치산로73,강서구,화곡동
다나가정의원,서울강서구화곡로196,강서구,화곡동
하나의원,서울강서구까치산로73,강서구,화곡동
김대근한의원,서울강서구화곡로206,강서구,화곡동
김형국치과의원,서울강서구까치산로74,강서구,화곡동
리뉴미피부과의원 화곡점,서울강서구화곡로157,강서구,화곡동
강서치과의원,서울강서구화곡로200,강서구,화곡동
환스이비인후과,서울강서구강서로189,강서구,화곡동
정내과의원,서울강서구까치산로4길3,강서구,화곡동
서울일등재활의학과의원,서울강서구까치산로4길3,강서구,화곡동
화곡고려튼튼의원,서울강서구화곡로161,강서구,화곡동
강서고려비뇨의학과의원,서울강서구강서로173,강서구,화곡동
상쾌한이비인후과의원,서울강서구화곡로176-4,강서구,화곡동
금맥한의원,서울강서구화곡로176-4,강서구,화곡동
프라임치과의원,서울강서구강서로177,강서구,화곡동
서울원탑치과의원,서울강서구강서로162,강서구,화곡동
시원마취통증의학과의원,서울강서구강서로173,강서구,화곡동
곽의원,서울강서구화곡로188-1,강서구,화곡동
이병진비뇨기과의원,서울강서구화곡로176,강서구,화곡동
맑은숲365한의원,서울강서구화곡로161,강서구,화곡동
라르떼의원 화곡점,서울강서구강서로161,강서구,화곡동
최성근치과의원,서울강서구까치산로28,강서구,화곡동
청솔한의원,서울강서구까치산로4길10,강서구,화곡동
화성치과의원,서울강서구까치산로4길3,강서구,화곡동
새빛21안과의원,서울강서구화곡로161,강서구,화곡동
동성한의원,서울강서구까치산로29,강서구,화곡동
서울바로나치과병원,서울강서구화곡로176-4,강서구,화곡동
초이스정형외과의원,서울강서구화곡로154,강서구,화곡동
맑은얼굴의원,서울강서구강서로177,강서구,화곡동
이편한세상치과의원 화곡점,서울강서구화곡로25길2,강서구,화곡동
성보한의원,서울강서구까치산로4길3,강서구,화곡동
비너스여성외과의원,서울강서구화곡로176-4,강서구,화곡동
연세든든내과의원,서울강서구화곡로152,강서구,화곡동
강서정형외과의원,서울강서구강서로155,강서구,화곡동
안혁안과의원,서울강서구화곡로162,강서구,화곡동
문종현보스톤치과의원,서울강서구강서로183,강서구,화곡동
류마내과의원 강서,서울강서구화곡로142,강서구,화곡동
이고은피부과의원,서울강서구화곡로164,강서구,화곡동
마음과정신건강의학과의원,서울강서구화곡로161,강서구,화곡동
바른임플러스치과의원,서울강서구강서로160,강서구,화곡동
신의의원,서울강서구화곡로176-17,강서구,화곡동
파미에치과의원,서울강서구화곡로154,강서구,화곡동
예손치과의원,서울강서구화곡로161,강서구,화곡동
바로한의원,서울강서구화곡로143,강서구,화곡동
나은통증의학과의원,서울강서구화곡로176-4,강서구,화곡동
e바른치과의원,서울강서구강서로163,강서구,화곡동
연세참가정의학과의원,서울강서구초록마을로37,강서구,화곡동
리빙스톤치과의원,서울강서구강서로173,강서구,화곡동
도울내과의원,서울강서구화곡로161,강서구,화곡동
에스탑의원 화곡점,서울강서구화곡로153,강서구,화곡동
서울통증의학과의원,서울강서구화곡로153,강서구,화곡동
나누리병원,서울강서구가로공원로187,강서구,화곡동
하이의원,서울강서구화곡로157,강서구,화곡동
연세준플란트치과의원,서울강서구화곡로157,강서구,화곡동
비엠씨한의원,서울강서구강서로154,강서구,화곡동
사랑의소아청소년과의원,서울강서구강서로154,강서구,화곡동
치유본한방병원 강서점,서울강서구화곡로188,강서구,화곡동
방내과의원,서울강서구화곡로153,강서구,화곡동
생동한의원,서울강서구화곡로153,강서구,화곡동
더한의원,서울강서구화곡로153,강서구,화곡동
세보한의원,서울강서구화곡로164,강서구,화곡동
화곡한의원,서울강서구화곡로166,강서구,화곡동
대송한의원,서울강서구강서로161,강서구,화곡동
미니멈치과의원,서울강서구화곡로166,강서구,화곡동
연세소통의원,서울강서구화곡로136,강서구,화곡동
내당최내과의원,서울강서구강서로143,강서구,화곡동
강서김치과의원,서울강서구화곡로164,강서구,화곡동
가지런S치과의원,서울강서구화곡로142,강서구,화곡동
토마스치과의원,서울강서구화곡로158,강서구,화곡동
맑은숲한의원,서울강서구화곡로153,강서구,화곡동
청능재활훈련센터,서울강서구강서로159,강서구,화곡동
김연배치과의원,서울강서구화곡로141,강서구,화곡동
호두치과의원,서울강서구가로공원로187,강서구,화곡동
남장현산부인과의원,서울강서구가로공원로178,강서구,화곡동
김정호이비인후과의원,서울강서구가로공원로76길47,강서구,화곡동
강서아산내과의원,서울강서구가로공원로76길51,강서구,화곡동
은혜소아청소년과의원,서울강서구가로공원로76길65,강서구,화곡동
연세우리치과의원,서울강서구가로공원로76길53,강서구,화곡동
다나한의원,서울강서구가로공원로76길61,강서구,화곡동
홍익한의원,서울강서구가로공원로76길55,강서구,화곡동
서울가정의학과의원,서울강서구가로공원로76길56,강서구,화곡동
하나로이비인후과의원,서울강서구월정로160,강서구,화곡동
예일내과의원,서울강서구가로공원로76길73,강서구,화곡동
강서필병원,서울강서구강서로17길24,강서구,화곡동
오복치과의원,서울강서구가로공원로76길61,강서구,화곡동
한동화한의원,서울강서구강서로18길26,강서구,화곡동
선한정형외과,서울강서구강서로18길14,강서구,화곡동
신안과의원,서울강서구가로공원로76길91,강서구,화곡동
동의보감한의원,서울강서구강서로18길5,강서구,화곡동
정동진치과의원,서울양천구월정로169,양천구,신월동
서울강내과의원,서울강서구강서로18길14,강서구,화곡동
한사랑한의원,서울강서구가로공원로76길65,강서구,화곡동
이승한피부과의원,서울강서구강서로43-17,강서구,화곡동
경희사람과나무한의원,서울강서구강서로63,강서구,화곡동
까치산경희365한의원,서울강서구강서로61,강서구,화곡동
강서수한방병원,서울강서구곰달래로54,강서구,화곡동
심재학정형외과의원,서울양천구곰달래로47,양천구,신월동
명한의원,서울강서구강서로18길11,강서구,화곡동
황외과의원,서울강서구월정로140,강서구,화곡동
맑은눈안과의원,서울강서구강서로56,강서구,화곡동
조한의원,서울강서구가로공원로76길73,강서구,화곡동
하나이비인후과의원,서울강서구강서로43,강서구,화곡동
밝은미소치과의원,서울강서구강서로64,강서구,화곡동
현내과의원,서울강서구가로공원로76길102,강서구,화곡동
서울수치과의원,서울강서구강서로43,강서구,화곡동
예스치과,서울강서구강서로63,강서구,화곡동
강서중앙의원,서울강서구강서로18가길4,강서구,화곡동
참본의원 목동점,서울양천구등촌로142,양천구,목동
우리치과의원,서울강서구강서로18길41,강서구,화곡동
백산한의원,서울강서구강서로17길29,강서구,화곡동
한라한의원,서울강서구강서로18길42,강서구,화곡동
하나재활의학과의원,서울강서구가로공원로76길88,강서구,화곡동
마디마디신경외과의원,서울강서구곰달래로167,강서구,화곡동
신영치과의원,서울양천구월정로165,양천구,신월동
명근철 소아청소년과의원,서울강서구강서로64,강서구,화곡동
다온미소치과의원,서울강서구강서로16길1,강서구,화곡동
연세필비뇨기과의원,서울강서구강서로43,강서구,화곡동
맑은샘정신건강의학과의원,서울강서구강서로43-17,강서구,화곡동
보아스이비인후과의원,서울강서구강서로56,강서구,화곡동
LU라인업의원,서울강서구강서로27,강서구,화곡동
동인한의원,서울강서구강서로16길35,강서구,화곡동
맑은샘이비인후과의원,서울양천구남부순환로356,양천구,신월동
까치산한의원,서울강서구강서로18길10,강서구,화곡동
속시원한내과의원,서울강서구강서로43-17,강서구,화곡동
서울척척신경외과의원,서울강서구강서로48,강서구,화곡동
전비뇨기과의원,서울양천구목동중앙북로10,양천구,목동
제일가정의학과의원,서울강서구가로공원로76길94,강서구,화곡동
플라워피부과의원,서울양천구공항대로558,양천구,목동
소생한의원,서울강서구강서로52,강서구,화곡동
강수원치과의원,서울강서구월정로160,강서구,화곡동
성모정형외과의원,서울강서구강서로27,강서구,화곡동
연세민안과의원,서울강서구강서로43-17,강서구,화곡동
우리정형외과의원,서울강서구등촌로75,강서구,등촌동
정민치과의원,서울양천구가로공원로119,양천구,신월동
서영탁내과의원,서울양천구남부순환로405,양천구,신월동
까치산내과의원,서울강서구강서로13길3,강서구,화곡동
시원항외과의원,서울강서구강서로43,강서구,화곡동
본이비인후과의원,서울양천구목동중앙북로27,양천구,목동
다래한의원,서울강서구등촌로171,강서구,등촌동
우리들치과보철과치과의원,서울강서구등촌로147,강서구,등촌동
화인치과의원,서울강서구등촌로163,강서구,등촌동
참조은치과의원,서울강서구등촌로75,강서구,등촌동
오수진치과의원,서울강서구등촌로171,강서구,등촌동
준가정의학과의원,서울강서구등촌로147,강서구,등촌동
열린연세의원,서울강서구등촌로79,강서구,등촌동
제중한의원,서울강서구등촌로173,강서구,등촌동
강서참사랑의원,서울강서구등촌로69,강서구,등촌동
하나치과,서울강서구공항대로525,강서구,등촌동
신재창치과의원,서울강서구등촌로173,강서구,등촌동
보문차병원,서울성북구고려대로8길61,성북구,안암동
고대안암병원 구내매점,서울성북구고려대로73,성북구,안암동
우신향병원 구관동 개방화장실,서울성북구안암로99,성북구,안암동
보통의 의원,서울강남구압구정로29길65,강남구,압구정동
이정균내과의원,서울강남구도곡로458,강남구,대치동
본디올 강남한의원,서울강남구도곡로428,강남구,대치동
대치엘비뇨기과의원,서울강남구남부순환로2941,강남구,대치동
유진성모안과의원,서울강남구남부순환로2941,강남구,대치동
김학술비뇨기과의원,서울강남구삼성로155,강남구,대치동
대치더블유피부과의원,서울강남구삼성로233,강남구,대치동
한빛가정의학과의원,서울강남구삼성로233,강남구,대치동
김영기 이비인후과의원,서울강남구남부순환로2941,강남구,대치동
서울더블유치과,서울강남구도곡로458,강남구,대치동
대치수피부과의원,서울강남구남부순환로2941,강남구,대치동
EDGC웰니스센터,서울강남구도곡로452,강남구,대치동
윤앤정내과의원,서울강남구삼성로225,강남구,대치동
이혁상더블유치과의원,서울강남구삼성로155,강남구,대치동
다솜한의원,서울강남구삼성로237,강남구,대치동
동그라미한의원,서울강남구도곡로442,강남구,대치동
엔와이컬럼비아치과의원,서울강남구삼성로155,강남구,대치동
벧엘치과의원,서울강남구삼성로233,강남구,대치동
박소배내과의원,서울강남구남부순환로2935,강남구,대치동
대치궁한의원,서울강남구삼성로233,강남구,대치동
강남청아한의원,서울강남구남부순환로2933,강남구,대치동
경희바름한의원,서울강남구도곡로458,강남구,대치동
이명석치과의원,서울강남구남부순환로2933,강남구,대치동
대치마음정신건강의학과의원,서울강남구남부순환로2927,강남구,대치동
연세레이치과의원,서울강남구남부순환로2936,강남구,대치동
유니끄치과의원,서울강남구남부순환로2931,강남구,대치동
근하한의원,서울강남구남부순환로2936,강남구,대치동
송효정한의원,서울강남구남부순환로2917,강남구,대치동
리드미피부과의원,서울강남구도곡로409,강남구,대치동
연세맑음정신건강의학과의원,서울강남구선릉로62길7,강남구,대치동
환희치과의원,서울강남구도곡로409,강남구,대치동
서울더치과의원,서울강남구도곡로419,강남구,대치동
연세이존치과의원,서울강남구도곡로405,강남구,대치동
김민경병리과의원,서울강남구도곡로419,강남구,대치동
유엠디칠드런치과의원,서울강남구도곡로405,강남구,대치동
두근두근한의원,서울강남구도곡로63길12,강남구,대치동
굿닥터이비인후과의원,서울강남구도곡로449,강남구,대치동
지아인의원,서울강남구도곡로419,강남구,대치동
오라클피부과의원 대치점,서울강남구선릉로319,강남구,역삼동
한스치과의원,서울강남구대치동935-1,강남구,대치동
삼성제일한의원,서울강남구선릉로312,강남구,대치동
시카고치과의원 대치점,서울강남구선릉로312,강남구,대치동
삼성드림내과의원,서울강남구선릉로309-1,강남구,역삼동
서울동민치과의원,서울강남구도곡로449,강남구,대치동
도곡스타28치과,서울강남구선릉로64길8,강남구,대치동
금초한의원,서울강남구대치동940-9,강남구,대치동
강남성원의원,서울강남구선릉로64길23,강남구,대치동
선경한의원,서울강남구선릉로313,강남구,역삼동
한티숲가정의학과,서울강남구도곡로317,강남구,역삼동
경희토정한의원,서울강남구삼성로212,강남구,대치동
아름다운얼굴치과의원,서울강남구선릉로311,강남구,역삼동
나동규한의원,서울강남구선릉로323,강남구,역삼동
디케이치과,서울강남구선릉로314,강남구,대치동
예올한의원,서울강남구선릉로63길9,강남구,역삼동
청명한의원,서울강남구선릉로326,강남구,대치동
평화한의원,서울강남구선릉로69길19,강남구,역삼동
해인치과,서울강남구선릉로69길19,강남구,역삼동
미서울치과의원,서울강남구삼성로212,강남구,대치동
멘토의원,서울강남구삼성로314,강남구,대치동
네이처한의원,서울강남구선릉로325,강남구,역삼동
대치 서울영재소아과,서울강남구도곡로515,강남구,대치동
강남한의원,서울강남구도곡로510,강남구,대치동
민앤민의원,서울강남구선릉로340,강남구,대치동
한맘플러스 재활의학과의원,서울강남구역삼로527,강남구,대치동
더아름다운치과의원,서울강남구선릉로406,강남구,대치동
김현지내과의원,서울강남구역삼로536,강남구,대치동
아이두한의원,서울강남구선릉로340,강남구,대치동
한중 한의원,서울강남구선릉로342,강남구,대치동
서울라인치과의원,서울강남구도곡로519,강남구,대치동
김영철내과의원,서울강남구역삼로406,강남구,대치동
김유진치과의원,서울강남구선릉로340,강남구,대치동
조기영치과의원,서울강남구도곡로532,강남구,대치동
청효대동한의원,서울강남구선릉로340,강남구,대치동
포도나무치과의원,서울강남구역삼로403,강남구,대치동
서울토토치과의원,서울강남구도곡로521,강남구,대치동
김미진내과의원,서울강남구역삼로306,강남구,역삼동
서울스타치과,서울강남구역삼로52길14,강남구,역삼동
서울제이소아청소년의원,서울강남구언주로309,강남구,역삼동
이인환치과,서울강남구역삼로406,강남구,대치동
신학철피부과의원,서울강남구삼성로418,강남구,대치동
명민한의원,서울강남구도곡로519,강남구,대치동
강남연세소아과의원,서울강남구역삼로310,강남구,역삼동
천지연한의원,서울강남구선릉로406,강남구,대치동
윤경선의원,서울강남구선릉로406,강남구,대치동
강흥석치과의원,서울강남구도곡로516,강남구,대치동
티스치과의원,서울강남구역삼로310,강남구,역삼동
코리아치과,서울강남구영동대로215,강남구,대치동
바른몸클리닉,서울강남구선릉로402,강남구,대치동
민가한의원,서울강남구삼성로81길21,강남구,대치동
온리원클리닉의원,서울강남구선릉로86길30,강남구,대치동
김철수치과의원,서울강남구역삼로310,강남구,역삼동
정도의료소비자생활협동조합 정도한의원,서울강남구삼성로150,강남구,대치동
손고운치과의원,서울강남구역삼로306,강남구,역삼동
자선당한의원,서울강남구역삼로310,강남구,역삼동
삼정자연치유한의원,서울강남구역삼로63길19,강남구,대치동
경희연한의원,서울강남구역삼로306,강남구,역삼동
명덕치과의원,서울강남구삼성로150,강남구,대치동
연세성모내과의원,서울강남구선릉로340,강남구,대치동
연세더블유여성의원,서울강남구선릉로86길6,강남구,대치동
에스듈피부과,서울강남구선릉로86길7,강남구,대치동
마인드힐링정신건강의학과의원,서울강남구선릉로86길17,강남구,대치동
에비뉴치과,서울강남구선릉로422,강남구,대치동
강남경희이경섭한의원,서울강남구영동대로221,강남구,대치동
아름다운여성한의원,서울강남구선릉로86길17,강남구,대치동
서울재활의학과의원,서울강남구도곡로532,강남구,대치동
씽씽한의원,서울강남구선릉로414,강남구,대치동
라엘르의원,서울강남구선릉로86길15,강남구,대치동
경희온정한의원,서울강남구삼성로85길19,강남구,대치동
가고싶은치과의원,서울강남구선릉로427,강남구,역삼동
최평락한의원,서울강남구영동대로309,강남구,대치동
정치과의원,서울강남구영동대로210,강남구,대치동
열매한의원,서울강남구삼성로212,강남구,대치동
청청한의원,서울강남구선릉로424,강남구,대치동
라이너스의원,서울강남구선릉로429,강남구,역삼동
미가인의원,서울강남구테헤란로64길25,강남구,대치동
아람터건강관리센터,서울강남구대치4동907-12,강남구,대치동
윤영희독일치과의원,서울강남구역삼로52길14,강남구,역삼동
자스민치과의원,서울강남구선릉로86길17,강남구,대치동
메르덴치과의원,서울강남구삼성로432,강남구,대치동
강남나무치과의원,서울강남구영동대로225,강남구,대치동
서울CL치과 강남점,서울강남구테헤란로78길16,강남구,대치동
도둠한의원,서울강남구언주로314,강남구,역삼동
엠디코아의원,서울강남구선릉로86길31,강남구,대치동
더나인 피부과의원,서울강남구테헤란로64길14,강남구,대치동
김경현치과의원,서울강남구언주로408,강남구,역삼동
서울리샤인의원,서울강남구선릉로422,강남구,대치동
비바치과의원,서울강남구테헤란로64길18,강남구,대치동
연세신앤송이비인후과의원,서울강남구테헤란로78길8,강남구,대치동
오비주한의원,서울강남구선릉로429,강남구,역삼동
선릉메디컬센터,서울강남구선릉로86길17,강남구,대치동
e서울치과의원,서울강남구영동대로216,강남구,대치동
이유정신건강의학과의원,서울강남구선릉로431,강남구,역삼동
더클렌시아의원,서울강남구선릉로431,강남구,역삼동
삼성선이고은한의원,서울강남구언주로411,강남구,역삼동
예풍의원,서울강남구테헤란로64길18,강남구,대치동
미라인클리닉,서울강남구선릉로86길31,강남구,대치동
대치유한의원,서울강남구테헤란로78길8,강남구,대치동
백건메디칼,서울강남구테헤란로406,강남구,대치동
이용호치과,서울강남구테헤란로410,강남구,대치동
재활운동처방,서울강남구테헤란로406,강남구,대치동
카이노스치과의원,서울강남구테헤란로440,강남구,대치동
동국해랑한의원,서울강남구테헤란로322,강남구,역삼동
삼대국민한의원,서울강남구테헤란로88길10,강남구,대치동
시카고치과,서울강남구테헤란로44길7,강남구,역삼동
이헌우치과의원,서울강남구테헤란로504,강남구,대치동
열린연세정형외과의원,서울구로구고척로132,구로구,개봉동
고려한사랑정형외과의원,서울구로구고척로27길7,구로구,개봉동
서울바른마취통증의학과의원,서울구로구경인로319,구로구,개봉동
삼성정형외과의원,서울구로구개봉로66,구로구,개봉동
메디서울이비인후과의원,서울구로구고척로123-1,구로구,개봉동
연세정인내과의원,서울구로구남부순환로97길3,구로구,개봉동
연세수이비인후과의원,서울구로구개봉로49,구로구,개봉동
등보당한의원,서울구로구경인로40길41,구로구,개봉동
한신의원,서울구로구경인로306,구로구,개봉동
장윤주산부인과의원,서울구로구남부순환로97길3,구로구,개봉동
화이트치과의원,서울구로구고척로123,구로구,개봉동
이연합의원,서울구로구경인로40길47,구로구,개봉동
필치과의원,서울구로구남부순환로97길3,구로구,개봉동
고려가정의학과의원,서울구로구개봉로23,구로구,개봉동
삼성신내과의원,서울구로구남부순환로775,구로구,개봉동
새봄정신건강의학과의원,서울구로구남부순환로97길3,구로구,개봉동
열린이비인후과의원,서울구로구남부순환로97길3,구로구,개봉동
고려치과의원,서울구로구개봉로23,구로구,개봉동
개봉웰치과의원,서울구로구개봉로72,구로구,개봉동
이장훈내과의원,서울구로구개봉동403-29,구로구,개봉동
권내과의원,서울구로구경인로40길34,구로구,개봉동
미드치과의원,서울구로구경인로323,구로구,개봉동
김우종치과의원,서울구로구개봉로44213,구로구,개봉동
김진수한의원,서울구로구개봉로72,구로구,개봉동
그린치과의원,서울구로구개봉로9,구로구,개봉동
정가정의학과의원,서울구로구경인로382,구로구,개봉동
인제한의원,서울구로구경인로319,구로구,개봉동
나우가정의원,서울구로구개봉로3길61,구로구,개봉동
현대한의원,서울구로구개봉로20길78,구로구,개봉동
자연e치과의원,서울구로구남부순환로775,구로구,개봉동
개봉현대의원,서울구로구개봉로124,구로구,개봉동
개봉치과의원,서울구로구고척로134,구로구,개봉동
실로암한의원,서울구로구개봉로68,구로구,개봉동
임순모치과,서울구로구개봉로68,구로구,개봉동
김형선치과의원,서울구로구경인로382,구로구,개봉동
월드치과의원,서울구로구경인로40길47,구로구,개봉동
덴타피아치과의원 구로점,서울구로구개봉로20길74,구로구,개봉동
나치과의원,서울구로구경인로319,구로구,개봉동
운당한의원,서울구로구고척로19길41,구로구,개봉동
경희희망한의원,서울구로구고척로132,구로구,개봉동
메디원의원,서울구로구경인로306,구로구,개봉동
자애내과의원,서울구로구경서로6,구로구,고척동
백상정신과의원,서울구로구경서로6,구로구,고척동
연세무지개치과의원,서울구로구경인로373,구로구,고척동
구로연세소아과의원,서울구로구경인로373,구로구,고척동
구로플러스치과의원,서울구로구중앙로1길36,구로구,고척동
웰치과의원,서울구로구경인로397,구로구,고척동
연세재활의학과의원,서울구로구경인로33길79,구로구,고척동
최영식치과의원,서울구로구경인로35길131-48,구로구,고척동
이수양내과의원,서울구로구경인로216,구로구,오류동
정비뇨기과의원,서울구로구경인로211-1,구로구,오류동
본내과의원,서울구로구고척로144,구로구,고척동
고광송일반외과의원,서울구로구고척로148,구로구,고척동
연세안과의원,서울구로구고척로142-1,구로구,고척동
김진아소아청소년과의원,서울구로구고척로142-1,구로구,고척동
성모내과의원,서울구로구고척로142,구로구,고척동
이의원,서울구로구고척로139,구로구,고척동
신통방통의원,서울구로구고척로144,구로구,고척동
